QUEST_JOBSTEP_20150317_000014	Bom trabalho. Graças a você posso dar início à próxima fase da minha pesquisa. {nl}Como prometido, vou te ensinar a magia Pyromancer.	수고하셨어요. 덕분에 다음 연구단계로 넘어갈 수 있겠네요.{nl}약속대로 파이로맨서의 마법을 가르쳐 드리지요.				
QUEST_JOBSTEP_20150317_000015	Bom, você está aqui. Preciso que você derrote os espíritos malignos que vou invocar. {nl}Vou registrar a duração de onda única que é transmitida durante o processo.	잘 오셨어요. 당신이 해 주실 일은 제가 소환한 악령을 처치해 주시면 됩니다.{nl}그 과정에서 뿜어져 나오는 특별한 파장을 기록하겠어요.				
QUEST_JOBSTEP_20150317_000016	Estou fazendo uma pesquisa sobre o 4o estado da matéria. {nl}E é impossível sem a cooperação da Mestre Bokor, que é quem lida com espíritos.	전 물질의 제4번째 상태에 대해 연구중입니다.{nl}영혼을 다루는 보코르 마스터님의 협조가 없으면 절대로 불가능한 일이지요.				
QUEST_JOBSTEP_20150317_000017	Esplêndido. {nl}Diga ao Mestre Pyromancer que já temos todos os materiais necessários.	네. 아주 훌륭하군요.{nl}파이로맨서 마스터께 필요한 자료는 전부 모였다고 전해 드리세요.				보코르 마스터
QUEST_JOBSTEP_20150317_000018	Ótimo. {nl}Aquela pesquisa está sendo conduzida pela Mestre Bokor. Vá visitá-la e ela lhe dirá o que fazer.	좋습니다. {nl}그 연구는 보코르 마스터님과 함께 진행중이니 그분께 가면 할 일을 일러주실 겁니다.				
QUEST_JOBSTEP_20150317_000019	Mestre Cryomancer	크리오맨서 마스터				
QUEST_JOBSTEP_20150317_000020	Você deseja aprender a magia Cryomancer comigo? {nl}Claro, eu vou te ensinar, mas só se você cuidar de um assunto primeiro!	제게 크리오맨서의 마법을 배우고 싶으시다고요.{nl}물론 가르쳐 드리지요. 한 가지 일만 잘 처리해 주신다면요.				
QUEST_JOBSTEP_20150317_000021	O Mestre Pyromancer não pode estar por perto. {nl}Então, será uma tarefa fácil.	파이로맨서 마스터는 현재 부재중이십니다.{nl}뭐, 아주 쉬운 일입니다.				크리오맨서 마스터
QUEST_JOBSTEP_20150317_000022	Não se sinta culpado por isso. Você fez um bom trabalho. {nl}Eu vou te proteger a partir de agora, então, você não precisa se preocupar.	죄책감 따윈 신경 쓰지 마세요. 아주 잘해주셨습니다.{nl}이제부턴 제가 당신의 뒤를 봐 드릴 테니 너무 걱정하지 않으셔도 됩니다.				크리오맨서 마스터
QUEST_JOBSTEP_20150317_000023	É só entrar secretamente na sala do Mestre Pyromancer e abrir uma caixa. {nl}Com relação ao conteúdo da caixa... Bem, você só precisará destruí-lo.	파이로맨서의 방에 몰래 잠입해 그곳에 있는 상자를 여는 것입니다.{nl}그 안에 있는 것은.. 죽여버리는 게 좋겠네요.				
QUEST_JOBSTEP_20150317_000024	Isso será suficiente. {nl}Minha magia não é fácil, então você precisa trabalhar duro.	이 정도면 충분하군.{nl}내 마법은 어려우니까 열심히 따라와야 할 거야.				
QUEST_JOBSTEP_20150317_000025	Sua vontade de aprender é elogiável, mas, antes, preciso pedir um favor. {nl}Podemos continuar nossa conversa se você estiver disposto. {nl}	내게 뭘 배우겠다는 마음가짐은 좋다만 대신 한 가지 부탁이 있네.{nl}들어주겠다고 해야만 이야기를 계속할 수 있어.{nl}				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000026	Os itens de Lydia Schaffen são como materiais divinos para nós arqueiros. {nl}Eu daria toda minha fortuna para tê-los.	리디아 샤펜의 물건이라니, 우리 궁수들에겐 성물 같은 존재라고.{nl}할 수만 있다면 전 재산을 팔아서라도 갖고 싶군.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000027	Nunca imaginei que veria isso com meus próprios olhos. {nl}Obrigado. Vou te ensinar cuidadosamente a partir de agora, então, esteja pronto.	이걸 직접 내 눈으로 보게 될 줄이야.{nl}고맙네. 이제부턴 철저히 지도해 줄 테니 각오 하는 게 좋을 거야.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000028	Ouvi dizer que a lente do telescópio perdido da Astral Tower está na Crystal Mine 1A. {nl}Traga-me aquela lente antes que outros mestres a encontrem e vou ensinar a você minhas técnicas.	별의 탑에서 사라진 망원경의 렌즈가 수정광산 1층에 있다더군.{nl}다른 마스터들이 눈치채기 전에 빨리 그 렌즈를 가져다주면 내 기술을 가르쳐 주겠네.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000029	Então você deseja aprender o caminho das flechas comigo... Bem, tenho uma missão para você. {nl}Vou basear minha decisão no seu desempenho na missão.	나에게 활을 배우고 싶다라.. 그렇다면 당신에게 한 가지 의뢰를 하지. {nl}그 일을 얼마나 잘 해내느냐에 따라서 당신을 가르칠지 결정하겠어.				
QUEST_JOBSTEP_20150317_000030	Evonipon...Eu nunca vou perdoá-lo.	에보니폰.. 용서할 수 없어.				레인저 마스터
QUEST_JOBSTEP_20150317_000031	Mestre Hunter	헌터 마스터				
QUEST_JOBSTEP_20150317_000032	Você coletou todos os livros. Bom trabalho. {nl}Como prometido, eu vou te ensinar o modo de vida de um Hunter.	책이 전부 모였군요. 수고하셨어요.{nl}약속한 대로 당신에게 헌터의 기술을 가르쳐 드리겠어요.				
QUEST_JOBSTEP_20150317_000033	Você teve bons resultados. Eu vou te ensinar a partir de agora. {nl}Espero que atenda às minhas expectativas.	성과는 확실하군. 이제부터 내가 널 가르치지.{nl}내 기대에 확실히 부응해 주길 기대하겠어.				
QUEST_JOBSTEP_20150317_000034	Ouvi dizer que os morcegos da Crystal Mine 1A possuem um tipo especial de veneno. {nl}Tenho certeza de que é o mesmo veneno usado pelo assassino Evonipon. Traga-me aquele veneno.	수정광산 1층의 박쥐들은 특별한 독을 품고 있다는 소문을 들었어.{nl}분명히 암살자 에보니폰이 쓰는 독일 거야. 그 독을 채취해 와.				레인저 마스터
QUEST_JOBSTEP_20150317_000035	Mestre Barbarian	바바리안 마스터				
QUEST_JOBSTEP_20150317_000036	Você compreende as habilidades do oponente ao enfrentá-lo em um duelo de espadas. {nl}Prove para mim que é um guerreiro de verdade e vou ajudar você a se tornar um verdadeiro Barbarian.	검과 검을 맞댐으로써 상대의 기량을 알 수 있지.{nl}내게 전사의 자격을 증명하면 진정한 바바리안으로 이끌어 주겠다.				
QUEST_JOBSTEP_20150317_000037	Você realmente se qualifica como guerreiro. {nl}Farei de você um verdadeiro Barbarian.	전사의 자격은 충분하다. {nl}내가 진짜 바바리안으로 만들어 주지.				
QUEST_JOBSTEP_20150317_000038	Acredito que você deseje ficar mais forte com uma lança. {nl}Conclua a missão que eu lhe designar e vou ensinar você a usar a lança.	창으로써 강해지고 싶은 당신의 마음은 잘 알겠습니다.{nl}제가 드리는 과제를 수행해 오신다면 저의 창술을 가르쳐 드리겠습니다.				
QUEST_JOBSTEP_20150317_000039	Traga-me Groll Leather do Spineheart Dale, Chafperor Poison Darts da Fallen Worry Forest e Jukopus Black Powder da Miners' Village.	가시마음골의 그롤의 가죽. 낙우림의 체이퍼러의 독침.{nl}그리고 광산 마을의 유코푸스의 검은 가루를 제게 가져오세요.				
QUEST_JOBSTEP_20150317_000040	Acredito que você queira ficar mais forte. {nl}Vejo também que você tem a técnica necessária para manejar bem uma lança.	당신이 가진 강해지고자 하는 마음에 대해 잘 알겠어요.{nl}당신이라면 창과 함께할 자격이 있습니다.				하플라이트 서브 마스터
QUEST_JOBSTEP_20150317_000041	Mestre Psychokino	사이코키노 마스터				
QUEST_JOBSTEP_20150317_000042	Se você deseja compreender o modo de vida Psychokino, por que não trabalhar como meu assistente?{nl}Garanto que será uma tarefa bem atraente.	사이코키노를 이해하고 싶다면 잠시 나의 조수로 일해보는 것은 어떻겠나.{nl}굉장히 멋진 분야라는 것은 내 보증 하겠네.				
QUEST_JOBSTEP_20150317_000043	Primeiro, derrote os Matsuns do Spineheart Dale e colete seus estames de flor.{nl}Eles quebram fácil, por isso, é difícil conseguir dos bons.	일단 가시마음골에 있는 메슘을 잡아서 꽃술을 모아 주게.{nl}쉽게 망가져서 온전한 걸 구하기가 쉽지 않아.				
QUEST_JOBSTEP_20150317_000044	Ótimo. Os estames de flor dos Matsuns parecem bons.{nl}Você logo verá algo interessante.	좋군. 메슘의 꽃술이 온전히 살아 있어.{nl}이제 정말 재미있는 것을 보게 될 걸세.				
QUEST_JOBSTEP_20150317_000045	Agora, vá até a Gintara Highway no Spineheart Dale.{nl}Aplique este remédio líquido no boneco de Matsum experimental que eu instalei e me avise sobre o resultado.	이제 가시마음골의 긴타라 가도로 가게.{nl}내가 설치해 놓은 실험용 메슘 인형에 이 물약을 뿌리고 결과를 내게 알려 주게.				
QUEST_JOBSTEP_20150317_000046	Os Matsuns atacaram você? {nl}Já que os Matsuns aceitaram os bonecos Matsuns como amigos, considero o teste bem-sucedido.	주변의 메슘들이 자네를 공격했다고?{nl}메슘 인형을 메슘이 친구라 받아 들였으니 성공이라고 봐야겠어.{nl}				
QUEST_JOBSTEP_20150317_000047	Bom trabalho. {nl}Você fez um ótimo trabalho como meu assistente, então, eu vou lhe ensinar o que realmente significa ser um Psychokino.	수고했네.{nl}좋은 조수가 되어 주었으니 사이코키노에 대해 본격적으로 가르쳐 주겠네.				
QUEST_JOBSTEP_20150317_000048	Minha pesquisa é sobre métodos de transição da matéria sob a forma de telecinese. {nl}Em outras palavras...É um método de lavagem cerebral usando remédios.	내 연구의 주제는 염력을 물질의 형태로 전이하는 방법론에 대한 것일세.{nl}무슨 말인고 하니.. 약을 써서 세뇌를 전파하겠다는 거야.				
QUEST_JOBSTEP_20150317_000049	Mestra Linker	링커 마스터				
QUEST_JOBSTEP_20150317_000050	Temperamento é essencial para os Linkers. {nl}Se por um lado é fácil fechar o coração de alguém, abri-lo requer um temperamento todo especial. {nl}	링커에겐 자질이라는 게 굉장히 중요해요. {nl}마음을 닫아 버리는 건 아주 쉽지만 남의 마음을 여는 건 특수한 자질이 필요하답니다.{nl}				링커 서브 마스터
QUEST_JOBSTEP_20150317_000051	Eu vou testar você para ver se possui tal temperamento.	당신에게 그 자질이 있는지 제가 시험해 보겠어요.				링커 서브 마스터
QUEST_JOBSTEP_20150317_000052	Ótimo. Contudo, você deve preparar alguns materiais antes de iniciar o teste.{nl}Traga-me um espinho de Dunball e uma garra de Velwriggler da Gate Route.	좋아요. 시험에 앞서 약간의 재료들이 필요해요.{nl}관문로에서 던볼의 가시와 벨리글러의 조각을 제게 가져다주세요.				
QUEST_JOBSTEP_20150317_000053	Excelente! {nl}Mas isso é só para preparar você para o teste. {nl}	훌륭하군요.{nl}하지만 이건 시험의 준비일 뿐이에요.				링커 서브 마스터
QUEST_JOBSTEP_20150317_000054	Eu vou iniciar o teste agora. {nl}Atrás da Gate Route há uma fenda espacial no mundo.{nl}	시험을 시작하겠어요. {nl}관문로에 이면세계의 찢어진 틈이 있죠.{nl}				
QUEST_JOBSTEP_20150317_000055	Pessoas normais só conseguem ver a realidade como ela é, mas se você tiver o temperamento de um Linker, {nl}poderá enxergar um mundo oculto. {nl}Encontre o livro lá e traga-o para mim.	보통 사람들에겐 그저 현실이지만 링커의 자질이 있다면 그 이면세계를 찾을 수 있을 것입니다.{nl}그곳에 있는 책을 찾아 저에게 가져다주세요.				링커 서브 마스터
QUEST_JOBSTEP_20150317_000056	Você ainda não foi para lá? {nl}Vá até a Gate Route e verifique. Eu marquei o local no mapa.{nl}	아직이신가요?{nl}관문로로 가셔서 제가 지도에 표시해드린 곳으로 곧장 가시면 됩니다.				
QUEST_JOBSTEP_20150317_000057	Parece que você encontrou o livro. Com isso, você passou no meu teste. {nl} No entanto, por favor, leia o livro para mostrar sua determinação como Linker.	책을 찾아오셨군요. 이것으로 시험은 통과입니다.{nl}그 책을 링커의 길에 대한 마음가짐 삼아 읽어 주세요.				링커 서브 마스터
QUEST_JOBSTEP_20150317_000058	Então, você quer que eu te ensine as habilidades de Sapper... bem, você deve pagar uma taxa pelos meus serviços. {nl}Mas não é para mim. Quero que você faça uma doação para a Mestre Cleric em Klaipeda. {nl}Que tal umas 5.000 pratas?	새퍼의 기술이라.. 그럼 당연히 수업료를 내야겠지.{nl}나에게 말고, 클라페다에 계신 클레릭 마스터님께 기부금을 내주었으면 해.{nl}한 5,000 실버 정도?				새퍼 마스터
QUEST_JOBSTEP_20150317_000059	Espere, tem mais uma coisa. {nl}Eu escondi alguns objetos em Flude Island na Siauliai Western Woods.{nl}Antes de ir a Klaipeda, encontre os objetos e devolva-os aos seus donos originais em Klaipeda.{nl}{nl}	아차차, 한 가지 더.{nl}샤울레이 서쪽 숲의 플루데 섬에 숨겨 둔 물건이 있어. {nl}클라페다에 가기 전에 그걸 먼저 찾아서 클라페다의 원래 주인들에게 돌려줘.{nl}{nl}				
QUEST_JOBSTEP_20150317_000060	Oh, isso. Eu já vi isso em algum lugar… hmm... parece familiar...{nl}Bem, eu vou aceitar com gratidão já que você está me dando.	어, 이거. 어디서 본 물건인데.. 음.. 낯이 익은데..{nl}일단 주시는 거니 감사히 받을게요!				잡화 상인 미리나
QUEST_JOBSTEP_20150317_000061	Ah, a ferramenta que eu perdi. {nl}Obrigado. Onde ela estava?	어라, 이건 내가 잃어버린 연장인데?{nl}고맙소. 여태 어디에 있다 온 거람.				장비 상인 던켈
QUEST_JOBSTEP_20150317_000062	Você esqueceu a doação? {nl}São 5.000 pratas.	기부금은 깜빡 잊은거야?{nl}5,000 실버라고.				새퍼 마스터
QUEST_JOBSTEP_20150317_000063	Mestre Cleric	클레릭 마스터				
QUEST_JOBSTEP_20150317_000064	Em nome da deusa, muito obrigada.{nl}Eu prometo que a doação será usada para cuidar dos feridos por monstros. {nl}	여신의 이름으로 감사드립니다.{nl}이 성금은 몬스터에게 피해를 당하신 분들께 쓰이도록 약속드리지요.{nl}				클레릭 마스터
QUEST_JOBSTEP_20150317_000065	Eu era ladrão, mas comecei a perceber certas coisas e pus fim à minha vida de criminoso. {nl}Mas ainda há um assunto pendente na minha cabeça… e eu quero resolvê-lo agora. {nl}	난 원래 도둑이었는데 좀 깨달은 바가 있어서 이번에 완전히 손을 씻었거든.{nl}하지만 계속 걸리는 게 있어서.. 이번 기회에 완전히 끝을 낼 거야{nl}				새퍼 마스터
QUEST_JOBSTEP_20150317_000066	De qualquer modo, você fez um ótimo trabalho. {nl}Vamos nos ajudar a partir de agora, ensinando e aprendendo um com o outro.	어쨌든 정말 수고했어.{nl}앞으로 가르침을 주거니 받거니 하면서 잘 지내 보자고.				
QUEST_JOBSTEP_20150317_000067	Estou procurando um livro. Quatro livros de Lydia Schaffen. {nl}Se você me ajudar a encontrar esses livros, eu te ensino as minhas habilidades.	책을 찾고 있어요. 리디아 샤펜님의 책 네 권이요.{nl}책을 찾는 일을 도와주신다면 제 기술을 가르쳐 드리겠어요.				
QUEST_JOBSTEP_20150317_000068	O livro estava na Miners' Village, mas se perdeu quando os Vubbes atacaram. {nl} Experimente ir até o Vubbe Outpost.	그 책은 광산 마을에 있었는데 부베 습격 사건 때 잃어버렸다고 들었어요.{nl}부베 전초기지가 있는 곳으로 가보세요.				헌터 마스터
QUEST_JOBSTEP_20150317_000069	Este é o livro. Você vai precisar deste livro se quiser ser o melhor Archer. {nl}Farei uma cópia para você se trouxer a coleção completa dos livros.	이 책이군요. 최고의 궁수를 꿈꾸신다면 이 책이 필요할 거예요.{nl}책을 전부 모으게 된다면 사본을 만들어 드리죠.				헌터 마스터
QUEST_JOBSTEP_20150317_000070	O Mestre Quarrel Shooter está com o próximo livro. {nl}Ele estava procurando couro de Merog. Talvez você consiga usar isso para fazer um acordo com ele.	다음 권은 쿼렐슈터 마스터가 가지고 계세요.{nl}예전에 메로그의 가죽을 찾으시던데, 어쩌면 그걸로 거래해 볼 수도 있겠네요.				
QUEST_JOBSTEP_20150317_000071	Você já conseguiu o couro de Merog com a Mestre Hunter?	헌터 마스터에게서 메로그 가죽은 아직인가?				
QUEST_JOBSTEP_20150317_000072	Isso é de boa qualidade. A Mestre Hunter vai ficar contente. {nl}Você pode levar o livro. {nl}	이 정도면 꽤 질이 좋군. 헌터 마스터도 꽤 보람이 있겠어. {nl}책은 자네가 가져가게. {nl}				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000073	Os Merogs estão na Fallen Worry Forest e o Mestre Quarrel Shooter está em Klaipeda. {nl}Alguém pode ir na sua frente, então, vá depressa.	메로그는 낙우림에, 쿼렐슈터 마스터는 클라페다에 있어요. {nl}다른 사람이 선수 칠 수도 있으니 어서 가보세요.				
QUEST_JOBSTEP_20150317_000074	O Mestre Archer está com o próximo livro em Klaipeda. {nl}Ele não é má pessoa, então lhe dará o livro se você pedir com jeito. {nl}	다음 책은 클라페다의 아처 마스터가 가지고 있을 거예요.{nl}그다지 매정한 사람은 아니니 공손히 부탁하면 흔쾌히 책을 내어 줄 거예요.{nl}				헌터 마스터
QUEST_JOBSTEP_20150317_000075	Ele está ajudando a reparar a muralha da cidade. {nl}Ouvi dizer que as rochas são trazidas da Miners' Village, então, se você trazê-las para ele, pode ser uma boa maneira de pedir.	그는 지금 무너진 성벽을 수리하는 일을 돕고 있다고 하는군요.{nl}광산 마을에 옮겨둔 바위가 있다고 하니 그걸 가져다주는 것도 부탁의 한 방법이겠지요.				헌터 마스터
QUEST_JOBSTEP_20150317_000076	Foi a Mestre Hunter que disse para você trazer isso? {nl}Se você quer o livro de Lydia Schaffen, era só ter pedido. Mesmo assim, obrigado.	이 바위는 헌터 마스터가 보낸 건가?{nl}리디아 샤펜의 책이라면 그냥 와서 빌려 가도 되는데. 어쨌든 고마워.				아처 마스터
QUEST_JOBSTEP_20150317_000077	O último livro está com a Mestre Ranger em Klaipeda. {nl}Dê a ela esta bolsa. {nl}Eu mesma poderia ir, mas não nos sentimos muito à vontade quando nos vemos.	마지막 책은 클라페다의 레인저 마스터가 가지고 있어요.{nl}그녀에게 이 주머니를 전해 주시면 될 거예요.{nl}제가 직접 가도 되지만 편히 얼굴 볼 사이가 아니라서요.				헌터 마스터
QUEST_JOBSTEP_20150317_000078	Não pergunte por quê. Trabalho é trabalho, mas o fato é que não queremos nos ver.	이유는 묻지 마세요. 일은 일이고 별로 마주치고 싶지 않은 건 사실이니까요.				헌터 마스터
QUEST_JOBSTEP_20150317_000079	Esta bolsa...Você veio em nome da Mestre Hunter? {nl}Aqui. Leve este livro para ela.	이 주머니는.. 헌터 마스터 대신 왔나 보지?{nl}자. 그녀에게 이 책을 전해 줘.{nl}				레인저 마스터
QUEST_JOBSTEP_20150317_000080	Apesar de aquela mulher ter sido humilde com você, ela sempre fica muito assustada quando se aproxima de mim.	그 여자가 그렇게까지 고개를 숙인다는데 나까지 뻣뻣하게 구는 건 사양이야.				레인저 마스터
QUEST_JOBSTEP_20150317_000081	Esse couro será suficiente. {nl}Leve-o para o Mestre Quarrel Shooter antes que alguém o faça.	이 정도 가죽이면 충분할 거예요.{nl}다른 사람이 가져가기 전에 어서 쿼렐슈터 마스터께 다녀 오세요.				헌터 마스터
QUEST_JOBSTEP_20150317_000082	Esta rocha será útil para a reparação da muralha. {nl}Leve-a depressa para o Mestre Archer.	이 정도 바위라면 분명 성벽을 보수하는데 요긴하게 쓰일 거예요.{nl}어서 아처 마스터에게 가져다 주세요.				헌터 마스터
QUEST_JOBSTEP_20150317_000083	É você que deseja aprender minhas habilidades? {nl}Ótimo, estava procurando alguém para me ajudar a encontrar o livro de Lydia Schaffen. {nl}Você vai ajudar, não vai?	내 기술을 배우고 싶다는 사람이 자네인가.{nl}마침 리디아 샤펜의 책을 찾아 줄 사람을 찾고 있었는데 잘됐군. 도와 줄거지?				
QUEST_JOBSTEP_20150317_000084	Um dos volumes estava na Miners' Village, mas se perdeu quando os Vubbes atacaram. {nl} Tenho certeza de que está no Vubbe Outpost agora.	광산 마을에 1권이 있다는데, 부베한테 습격당하면서 사라졌다는군.{nl}분명 부베 전초기지에 있을거야.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000085	Aha, é esse mesmo. {nl}Isso será útil para alguém como você, que sonha em se tornar um Quarrel Shooter. {nl}Vou te dar uma cópia se você trouxer a coleção completa dos livros.	오오, 그래. 이거야, 이거.{nl}쿼렐슈터를 꿈꾸는 자네에게도 큰 도움이 될 거야.{nl}책을 다 모으게 된다면 이 아저씨가 사본을 주도록 하지.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000086	Faltam mais três. {nl}Acho que você consegue um deles dando algum dinheiro para a Mestre Hunter.	앞으로 세 권 남았네.{nl}그 중의 한 권은 아마 헌터 마스터에게서 돈을 쥐어주면 구할 수 있지 싶은데..{nl}				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000087	O problema é que estou sem um centavo.	문제는 내가 빈털터리라네.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000088	Ah, o livro de Lydia Schaffen que eu tenho? {nl}Será seu por 5.000 pratas.	제가 가지고 있는 리디야 샤펜님의 책 말씀이십니까.{nl}5,000 실버에 양도해 드리지요.				헌터 마스터
QUEST_JOBSTEP_20150317_000089	Você ouviu direito, é só pagar o preço. {nl}Umas 5.000 pratas já bastam. {nl}	그럼 면목없지만 부탁함세.{nl}아마 5,000 실버 정도면 될 거야.{nl}				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000090	5.000 pratas...Sim, está certo. {nl}Eu vou dar o livro a você como prometi.	5,000 실버.. 네. 맞습니다.{nl}약속대로 책을 넘겨 드리지요.				헌터 마스터
QUEST_JOBSTEP_20150317_000091	Bem...o Mestre Archer deve estar com o próximo livro. {nl}Ele está ajudando a reparar a muralha, então acho que adoraria se você levasse algumas rochas, não? {nl}Eu mesmo poderia levá-las, mas... aaaaiiiiii... minhas costas.	자.. 다음 책은 아처 마스터가 가지고 있을 거야.{nl}녀석은 아직도 성벽 수리에 매달리고 있으니 석재라도 갖다 주면 좋아하지 않을까?{nl}이 아저씨가 직접 갖다 줄 수도 있겠지만.. 아이고!! 허리야..				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000092	O Mestre Archer está com o próximo livro. {nl}Ele não é má pessoa, então lhe dará o livro se você pedir com jeito. {nl}	다음 책은 아처 마스터가 가지고 있을 거야.{nl}그리 매정한 사람은 아니니 공손하게 부탁하면 책을 내어 줄 지도 몰라.{nl}				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000093	Ouvi dizer que ele está ajudando a reparar a muralha da cidade. {nl}As rochas foram trazidas da Miners' Village e ele ficará tocado se você levar uma.	듣기론 그는 클라페다의 무너진 성벽을 수리하는 것을 돕는 중이라더군.{nl}광산 마을에 옮겨둔 바위가 있다고 하니 갖다주면면 그 녀석, 분명 감동할 거야.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000094	Foi o Mestre Quarrel Shooter quem disse para você trazer isso? {nl}Se você está aqui pelo livro de Lydia Schaffen, era só ter pedido. Mesmo assim, obrigado.	이 바위는 쿼렐슈터 마스터 아저씨가 보낸 건가?{nl}리디아 샤펜의 책이라면 그냥 와서 빌려 가도 되는데. 어쨌든 고마워.				아처 마스터
QUEST_JOBSTEP_20150317_000095	Agora, o último livro. {nl}Entregue esta bolsa para a Mestre Ranger e pegue o livro.	이제 마지막 책이야.{nl}레인저 마스터에게 이 주머니를 가져다주고 책을 받아와 줘.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000096	Foi o Mestre Quarrel Shooter que mandou isso? {nl}Obrigada. Eu vou entregar o livro como prometido.	쿼렐슈터 마스터가 보낸 건가?{nl}뭐, 수고했어. 약속한 책은 넘겨주지.				레인저 마스터
QUEST_JOBSTEP_20150317_000097	Traga logo o livro. {nl}Não estou aguentando.	어서 책을 가져와줘.{nl}참을 수가 없다고.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000098	Ótimo, é esse mesmo! {nl}Eu vou ensinar as habilidades de Quarrel Shooter a você como prometido. {nl}	좋아, 이거야!{nl}약속대로 자네가 더 강해질 수 있도록 쿼렐슈터의 기술을 가르쳐 주지.{nl}				
QUEST_JOBSTEP_20150317_000099	Esta rocha será útil para o reparo da muralha. {nl}Leve-a depressa para o Mestre Archer.	이 정도 바위라면 분명 성벽을 보수하는데 요긴하게 쓰일 거다.{nl}어서 아처 마스터에게 전해 줘.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000100	Se você quiser aprender mais das minhas habilidades, tem uma condição. {nl}Eu quero que me ajude a encontrar quatro livros de Lydia Schaffen.	나의 기술을 더 배우고 싶다면 조건이 있어.{nl}리디야 샤펜님의 책 네 권을 찾는 걸 도와주었으면 해.				
